dataset,source_split,record_id,filepath,label
physionet_2016,training,e00100,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00100.wav,abnormal_other
physionet_2016,training,e00101,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00101.wav,abnormal_other
physionet_2016,training,e00102,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00102.wav,abnormal_other
physionet_2016,training,e00103,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00103.wav,abnormal_other
physionet_2016,training,e00104,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00104.wav,abnormal_other
physionet_2016,training,e00105,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00105.wav,abnormal_other
physionet_2016,training,e00106,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00106.wav,abnormal_other
physionet_2016,training,e00107,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00107.wav,abnormal_other
physionet_2016,training,e00108,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00108.wav,abnormal_other
physionet_2016,training,e00109,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00109.wav,abnormal_other
physionet_2016,training,e00110,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00110.wav,abnormal_other
physionet_2016,training,e00111,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00111.wav,abnormal_other
physionet_2016,training,e00112,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00112.wav,abnormal_other
physionet_2016,training,e00113,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00113.wav,abnormal_other
physionet_2016,training,e00114,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00114.wav,normal
physionet_2016,training,e00115,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00115.wav,abnormal_other
physionet_2016,training,e00116,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00116.wav,abnormal_other
physionet_2016,training,e00117,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00117.wav,abnormal_other
physionet_2016,training,e00118,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00118.wav,abnormal_other
physionet_2016,training,e00119,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00119.wav,abnormal_other
physionet_2016,training,e00120,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00120.wav,normal
physionet_2016,training,e00121,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00121.wav,abnormal_other
physionet_2016,training,e00122,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00122.wav,abnormal_other
physionet_2016,training,e00123,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00123.wav,abnormal_other
physionet_2016,training,e00124,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00124.wav,abnormal_other
physionet_2016,training,e00125,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00125.wav,abnormal_other
physionet_2016,training,e00126,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00126.wav,abnormal_other
physionet_2016,training,e00127,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00127.wav,abnormal_other
physionet_2016,training,e00128,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00128.wav,abnormal_other
physionet_2016,training,e00129,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00129.wav,abnormal_other
physionet_2016,training,e00130,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00130.wav,abnormal_other
physionet_2016,training,e00131,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00131.wav,abnormal_other
physionet_2016,training,e00132,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00132.wav,abnormal_other
physionet_2016,training,e00133,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00133.wav,abnormal_other
physionet_2016,training,e00134,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00134.wav,abnormal_other
physionet_2016,training,e00135,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00135.wav,normal
physionet_2016,training,e00136,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00136.wav,abnormal_other
physionet_2016,training,e00137,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00137.wav,abnormal_other
physionet_2016,training,e00138,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00138.wav,abnormal_other
physionet_2016,training,e00139,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00139.wav,abnormal_other
physionet_2016,training,e00140,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00140.wav,normal
physionet_2016,training,e00141,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00141.wav,abnormal_other
physionet_2016,training,e00142,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00142.wav,normal
physionet_2016,training,e00143,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00143.wav,abnormal_other
physionet_2016,training,e00144,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00144.wav,abnormal_other
physionet_2016,training,e00145,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00145.wav,abnormal_other
physionet_2016,training,e00146,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00146.wav,abnormal_other
physionet_2016,training,e00147,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00147.wav,abnormal_other
physionet_2016,training,e00148,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00148.wav,abnormal_other
physionet_2016,training,e00149,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00149.wav,abnormal_other
physionet_2016,training,e00150,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00150.wav,abnormal_other
physionet_2016,training,e00151,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00151.wav,abnormal_other
physionet_2016,training,e00152,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00152.wav,normal
physionet_2016,training,e00153,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00153.wav,abnormal_other
physionet_2016,training,e00154,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00154.wav,abnormal_other
physionet_2016,training,e00155,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00155.wav,abnormal_other
physionet_2016,training,e00156,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00156.wav,abnormal_other
physionet_2016,training,e00157,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00157.wav,abnormal_other
physionet_2016,training,e00158,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00158.wav,abnormal_other
physionet_2016,training,e00159,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00159.wav,abnormal_other
physionet_2016,training,e00160,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00160.wav,abnormal_other
physionet_2016,training,e00161,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00161.wav,abnormal_other
physionet_2016,training,e00162,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00162.wav,abnormal_other
physionet_2016,training,e00163,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00163.wav,abnormal_other
physionet_2016,training,e00164,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00164.wav,abnormal_other
physionet_2016,training,e00165,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00165.wav,abnormal_other
physionet_2016,training,e00166,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00166.wav,abnormal_other
physionet_2016,training,e00167,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00167.wav,abnormal_other
physionet_2016,training,e00168,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00168.wav,abnormal_other
physionet_2016,training,e00169,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00169.wav,abnormal_other
physionet_2016,training,e00170,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00170.wav,abnormal_other
physionet_2016,training,e00171,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00171.wav,abnormal_other
physionet_2016,training,e00172,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00172.wav,abnormal_other
physionet_2016,training,e00173,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00173.wav,abnormal_other
physionet_2016,training,e00174,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00174.wav,abnormal_other
physionet_2016,training,e00175,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00175.wav,abnormal_other
physionet_2016,training,e00176,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00176.wav,normal
physionet_2016,training,e00177,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00177.wav,abnormal_other
physionet_2016,training,e00178,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00178.wav,abnormal_other
physionet_2016,training,e00179,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00179.wav,abnormal_other
physionet_2016,training,e00180,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00180.wav,abnormal_other
physionet_2016,training,e00181,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00181.wav,abnormal_other
physionet_2016,training,e00182,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00182.wav,abnormal_other
physionet_2016,training,e00183,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00183.wav,abnormal_other
physionet_2016,training,e00184,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00184.wav,abnormal_other
physionet_2016,training,e00185,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00185.wav,abnormal_other
physionet_2016,training,e00186,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00186.wav,abnormal_other
physionet_2016,training,e00187,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00187.wav,abnormal_other
physionet_2016,training,e00188,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00188.wav,abnormal_other
physionet_2016,training,e00189,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00189.wav,abnormal_other
physionet_2016,training,e00190,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00190.wav,abnormal_other
physionet_2016,training,e00191,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00191.wav,normal
physionet_2016,training,e00192,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00192.wav,abnormal_other
physionet_2016,training,e00193,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00193.wav,abnormal_other
physionet_2016,training,e00194,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00194.wav,abnormal_other
physionet_2016,training,e00195,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00195.wav,normal
physionet_2016,training,e00196,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00196.wav,abnormal_other
physionet_2016,training,e00197,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00197.wav,abnormal_other
physionet_2016,training,e00198,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00198.wav,abnormal_other
physionet_2016,training,e00199,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00199.wav,abnormal_other
physionet_2016,training,e00200,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00200.wav,abnormal_other
physionet_2016,training,e00201,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00201.wav,abnormal_other
physionet_2016,training,e00202,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00202.wav,abnormal_other
physionet_2016,training,e00203,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00203.wav,abnormal_other
physionet_2016,training,e00204,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00204.wav,abnormal_other
physionet_2016,training,e00205,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00205.wav,abnormal_other
physionet_2016,training,e00206,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00206.wav,abnormal_other
physionet_2016,training,e00207,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00207.wav,abnormal_other
physionet_2016,training,e00208,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00208.wav,abnormal_other
physionet_2016,training,e00209,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00209.wav,abnormal_other
physionet_2016,training,e00210,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00210.wav,abnormal_other
